MD6812_Left_lobe_Cl.10	MD6812_Left_lobe_Cl.11	MD6812_Left_lobe_Cl.12	MD6812_Left_lobe_Cl.14	MD6812_Left_lobe_Cl.17	MD6812_Left_lobe_Cl.18	MD6812_Left_lobe_Cl.19	MD6812_Left_lobe_Cl.2	MD6812_Left_lobe_Cl.21	MD6812_Left_lobe_Cl.22	MD6812_Left_lobe_Cl.23	MD6812_Left_lobe_Cl.4	MD6812_Left_lobe_Cl.5	MD6812_Left_lobe_Cl.6	MD6812_Left_lobe_Cl.7	MD6812_Left_lobe_Cl.8	MD6812_Left_lobe_Cl.9	MD6812_Right_lobe_Cl.1	MD6812_Right_lobe_Cl.10	MD6812_Right_lobe_Cl.11	MD6812_Right_lobe_Cl.12	MD6812_Right_lobe_Cl.15	MD6812_Right_lobe_Cl.19	MD6812_Right_lobe_Cl.20	MD6812_Right_lobe_Cl.3	MD6812_Right_lobe_Cl.4	MD6812_Right_lobe_Cl.5	MD6812_Right_lobe_Cl.8	MD6812_Right_lobe_Cl.9	MD7047_Left_lobe_Cl.1	MD7047_Left_lobe_Cl.10	MD7047_Left_lobe_Cl.100	MD7047_Left_lobe_Cl.11	MD7047_Left_lobe_Cl.12	MD7047_Left_lobe_Cl.13	MD7047_Left_lobe_Cl.15	MD7047_Left_lobe_Cl.16	MD7047_Left_lobe_Cl.17	MD7047_Left_lobe_Cl.18	MD7047_Left_lobe_Cl.19	MD7047_Left_lobe_Cl.22	MD7047_Left_lobe_Cl.23	MD7047_Left_lobe_Cl.24	MD7047_Left_lobe_Cl.26	MD7047_Left_lobe_Cl.29	MD7047_Left_lobe_Cl.3	MD7047_Left_lobe_Cl.32	MD7047_Left_lobe_Cl.33	MD7047_Left_lobe_Cl.37	MD7047_Left_lobe_Cl.40	MD7047_Left_lobe_Cl.41	MD7047_Left_lobe_Cl.43	MD7047_Left_lobe_Cl.46	MD7047_Left_lobe_Cl.47	MD7047_Left_lobe_Cl.48	MD7047_Left_lobe_Cl.49	MD7047_Left_lobe_Cl.5	MD7047_Left_lobe_Cl.50	MD7047_Left_lobe_Cl.51	MD7047_Left_lobe_Cl.53	MD7047_Left_lobe_Cl.59	MD7047_Left_lobe_Cl.63	MD7047_Left_lobe_Cl.65	MD7047_Left_lobe_Cl.7	MD7047_Left_lobe_Cl.74	MD7047_Left_lobe_Cl.77	MD7047_Left_lobe_Cl.8	MD7047_Left_lobe_Cl.80	MD7047_Left_lobe_Cl.89	MD7047_Left_lobe_Cl.9	MD7047_Left_lobe_Cl.92	MD7047_Right_lobe_Cl.1	MD7047_Right_lobe_Cl.10	MD7047_Right_lobe_Cl.100	MD7047_Right_lobe_Cl.11	MD7047_Right_lobe_Cl.12	MD7047_Right_lobe_Cl.13	MD7047_Right_lobe_Cl.14	MD7047_Right_lobe_Cl.15	MD7047_Right_lobe_Cl.16	MD7047_Right_lobe_Cl.17	MD7047_Right_lobe_Cl.18	MD7047_Right_lobe_Cl.19	MD7047_Right_lobe_Cl.20	MD7047_Right_lobe_Cl.21	MD7047_Right_lobe_Cl.23	MD7047_Right_lobe_Cl.25	MD7047_Right_lobe_Cl.28	MD7047_Right_lobe_Cl.3	MD7047_Right_lobe_Cl.30	MD7047_Right_lobe_Cl.34	MD7047_Right_lobe_Cl.39	MD7047_Right_lobe_Cl.40	MD7047_Right_lobe_Cl.42	MD7047_Right_lobe_Cl.5	MD7047_Right_lobe_Cl.56	MD7047_Right_lobe_Cl.59	MD7047_Right_lobe_Cl.62	MD7047_Right_lobe_Cl.76	MD7047_Right_lobe_Cl.79	MD7047_Right_lobe_Cl.8	MD7047_Right_lobe_Cl.84	MD7047_Right_lobe_Cl.9	MD7047_Right_lobe_Cl.90	MD7047_Right_lobe_Cl.95
CT>GC	0.000782882073195549	0.218026864911024	0.0107773321140983	0.0602383298872095	0.00878173446052852	0.0794642394351646	0.00029271758949494	0.0149699299946359	0.00264708653140294	0.0125807693607954	0.0666434411387039	0.000451148129820709	0.00977986137303024	0.00308937890734684	0.00258352089345321	0.0247893409749509	0.0011123957811919	0.0149699299946359	0.00249372887341234	0.00029271758949494	0.00878173446052852	0.00156435748166982	0.0413220753937601	0.00249372887341234	0.0308020506353259	0.000782178740834908	0.00830584180760359	0.00867248668810601	0.000174249860673375	0.041501803194333	2.33142808090926e-05	0.00249372887341234	0.0514172316726716	0.0204713751651864	0.0672403253852296	0.00770930214843822	0.0949756452485834	0.0183476702342156	0.0390637775169323	0.102005057317222	0.0688439280488519	0.135426747467038	0.0557550869730957	0.0347415898808904	0.000675662725060029	0.0496345276386552	0.00249372887341234	0.0767658114461296	0.0411903899265918	0.0309592547268589	0.00182919923457312	0.042087149758756	0.0390415068455362	0.00719411357184942	0.0233843922556044	0.0180191474437197	0.0879201583116692	0.0288258151837651	0.0181271788272348	0.0167277908414821	6.74858516898143e-05	0.00234418452445583	0.0339210393802907	0.0194919992939387	0.00462547586610857	0.00613529420158537	0.0866035634625649	1.21591622469685e-06	0.00831997599763241	0.031151921114986	0.00841093587020611	0.0416118846737595	0.0996439489601273	0.00830584180760359	0.00811195333527661	0.0700328027278656	0.0271782621736746	0.0185396605329886	0.00838747433009034	0.122442781614284	0.00581652614802572	0.00102044557110511	0.152098761017536	3.14922786559164e-05	0.012430412944925	0.0257023821012172	0.00131942178630419	0.00448274299267758	0.00882731726294989	0.000909394735924248	0.0242211420396383	0.00396388318414473	0.0449558091157572	0.178491935923254	0.0172840250261043	0.000445376257248605	6.74858516898143e-05	0.000350251605935628	0.000509612699195248	0.0241977787203307	0.0640599846973933	0.000843843714550646	0.0623698395290026	0.0172125481695457	0.00660226387708118
CT>GG	0.0030367556337934	0.0702719132987541	0.0077230356511095	0.0254486741512911	0.00103208013247449	0.0256213201736992	0.000146862873122954	0.00984928290972772	0.00174161830707689	0.00365000391295096	0.026410455525155	7.87183877574943e-05	0.00114938576961386	0.0020326191829025	0.00169979607065171	0.00853406590653963	0.00180045255812046	0.00984928290972772	0.00164071850591123	0.000146862873122954	0.00103208013247449	0.000727128807022927	0.0286446311598004	0.00164071850591123	0.016291290907322	0.000363564403511463	0.000976150480481247	0.00570595687171624	0.000114645571179537	0.0201042353518694	0.000299016953313293	0.00164071850591123	0.0194005642763824	0.0101864020259458	0.0219580451523997	0.00590057675072654	0.0210476800768588	0.0128967997503739	0.0178586625728607	0.0497562084196559	0.0269782885252494	0.0638930496733219	0.020256817257572	0.0212061914618009	0.000444544051512491	0.0150531067173741	0.00164071850591123	0.0266535291228984	0.0121797619840471	0.0158934041491258	0.00120544781569439	0.0217426537781615	0.00863946305888308	0.00467730437361774	0.0153037919343453	0.0142685813358365	0.0248169440823983	0.00500388695805849	0.00701719441880607	0.0108163925324246	2.51999334312639e-05	0.00139226641055107	0.0164263254980338	0.00450445397176323	0.00346953390177822	0.00387059079248634	0.0329316910515055	2.56497996299279e-07	0.000977811612092881	0.00736201352258518	0.000998046862209034	0.0243660281958329	0.0453387623141426	0.000976150480481247	0.00533716078687595	0.0283457600693933	0.00765440335819572	0.00394667477343742	0.000985744405804432	0.0446843106250074	0.00390542352594275	0.00076046588380433	0.0527796978016692	2.06830818329169e-05	0.00297481263011814	0.00763051279015661	0.00459303895079915	0.00294065653014402	0.00226336593209436	0.00311607923731821	0.0115527653254162	0.00240598875694562	0.011746143680936	0.0820876519098962	0.00666494968257915	0.00139018347578657	2.51999334312639e-05	0.00018586772604704	0.000328900163234303	0.0150846625924621	0.0176894163451171	0.000348126903820243	0.0207565769291011	0.0102618138888227	0.00433930971016644
CT>TA	0.000379559986499659	0.563604578643628	0.062447516364862	0.190329119956432	0.00604762744292067	0.211581662142009	0.0014785440839567	0.102167934660608	0.0180660406480364	0.0333199152406531	0.217474200864946	0.000442642684716025	0.00673499731668474	0.0210846318226453	0.0176322129716856	0.0676990436762894	0.00182589614926035	0.102167934660608	0.0170193934568403	0.0014785440839567	0.00604762744292067	0.00724605254135281	0.257112678288786	0.0170193934568403	0.149741290937151	0.00362302627067641	0.00571989930667959	0.059188657102131	0.00118923390999668	0.1755397978479	2.26038733606161e-18	0.0170193934568403	0.171819285962934	0.0765233302956085	0.192341655124883	0.0412160537334842	0.157165450300397	0.119350269950278	0.158139486959487	0.424493853760558	0.156269231003512	0.60634861837316	0.194002908229665	0.170949784686865	0.00461131516121165	0.1066652603842	0.0170193934568403	0.197232850116019	0.074339469783426	0.160471057871462	0.0113948227145014	0.145573824279911	0.0614617691648902	0.0484633633930531	0.0765676211706624	0.12162494013175	0.166389389782048	0.0382016353715817	0.0526374173108135	0.110927612487968	0.000242554669261496	0.0137475498873127	0.125235726790451	0.0253861421039384	0.0304815597091278	0.0397653901325497	0.24711163541877	2.1272070132825e-06	0.00572963295507057	0.0484131096918491	0.0059006553614442	0.198548345926109	0.336726295481623	0.00571989930667959	0.0553630857743101	0.200079168107162	0.0662086479440732	0.020166479346035	0.00577611634278386	0.390614123554302	0.0379013444713065	0.00652783181735656	0.355184634908392	0.000214512187031964	0.0108235358789852	0.0524662408005658	0.00691554139677246	0.0304952761773443	0.00601258391804065	0.0047942784671934	0.115535941310863	0.024759368097445	0.0897981643569752	0.72878822826074	0.0609898974630197	0.000234213524984313	0.000242554669261496	0.00188427649431719	0.00340216166327541	0.140911010552926	0.106513403258348	0.00340791419053458	0.15297070569206	0.104519068294267	0.045007757434531
CT>TC	2.69328493414637e-05	0.0403350594760502	0.00447679551805967	0.0136288856202653	0.000429128055081497	0.0151434357756917	0.000105972125060011	0.00732571042290692	0.00129538277068654	0.00238473536505697	0.015573794925669	3.15189793208317e-05	0.000477902504207869	0.00151182372061654	0.00126427618190263	0.00484577177511096	0.000130510162125162	0.00732571042290692	0.00122033540613795	0.000105972125060011	0.000429128055081497	0.000519274428138195	0.0184337392147323	0.00122033540613795	0.0107318522970234	0.000259637214069097	0.000405873094515887	0.00424398284737102	8.52712084146303e-05	0.0125777687170781	2.26038733606161e-18	0.00122033540613795	0.0123049906709398	0.00548174631010478	0.0137691831006655	0.0029544291066207	0.01122822718681	0.00855729860751218	0.0113300312717569	0.0304149209890845	0.0111791284319622	0.0434503543245678	0.0138949347101658	0.0122522088428723	0.000330643461199588	0.00762891416947472	0.00122033540613795	0.0141150373925112	0.00531320442664955	0.0115019514458831	0.000816952201360281	0.0104264811420707	0.00438988673294536	0.00347489788711674	0.00548348550756303	0.00872082904062191	0.011894552391012	0.00272591112164871	0.00376836265709677	0.0079535361760215	1.73735911250361e-05	0.00098554963144819	0.00897100678598193	0.00181131036831697	0.00218554074214303	0.00285110815989788	0.0176900946158571	1.52010680579215e-07	0.000406563775554409	0.00345768673503318	0.000418788950497566	0.0142295016952073	0.0241159220971244	0.000405873094515887	0.0039696792917311	0.0143232849900222	0.00473738006114235	0.00143715176955818	0.00040986214767658	0.027971023368518	0.00271748689615876	0.000468031975630932	0.0254111881853845	1.53810546788565e-05	0.000769950277720862	0.00375176331347727	0.000495862560583952	0.00218658348143228	0.000426641433705288	0.000343762412875516	0.00828007293296844	0.00177512034704613	0.0064206882238971	0.0522154904467754	0.00436838984964747	1.66193429405131e-05	1.73735911250361e-05	0.000135065301278059	0.000243937637955077	0.0101017240013567	0.00760986794208073	0.000244159968779564	0.0109457834801524	0.00749321390736729	0.00322717059818528
CT>TG	0.000198174033234968	0.0436320718879085	0.00253024569843589	0.0124640965431621	0.00158252286979421	0.01595429927676	6.56559598507897e-05	0.00362610415582015	0.000641192809570598	0.00251633481903402	0.0138125357213421	8.2912654618069e-05	0.00176239151340792	0.000748327460372066	0.000625795568299633	0.00500194814116763	0.000242450050966489	0.00362610415582015	0.000604045619091697	6.56559598507897e-05	0.00158252286979421	0.000344255303224978	0.00982998696069988	0.000604045619091697	0.00687660499994657	0.000172127651612489	0.00149676407007125	0.00210070053983583	4.22078222253021e-05	0.00900954028483646	9.94570427867112e-06	0.000604045619091697	0.0106710927352547	0.0043653048753735	0.013616826399107	0.00178853516674598	0.0180784280784162	0.00441157841320098	0.00839989662881129	0.0220927230505202	0.0136908869154411	0.0296459261359935	0.0116201511007493	0.00782948369422946	0.000163662984138927	0.0097333285946451	0.000604045619091697	0.0153903813568476	0.00795270025508322	0.00698546591231952	0.000434012280996419	0.00889228949290292	0.00740494168808727	0.00173617645225245	0.00496859191593191	0.00440126765513473	0.0170159538662858	0.00538006101594001	0.00369926676081846	0.00402107979404197	1.41431767461321e-05	0.000546025072085743	0.007211256192086	0.00365650628670938	0.00111978252655797	0.00146521625882442	0.0176251695108178	2.32152377404709e-07	0.00149931113854242	0.00591257781055401	0.00151679810340292	0.00930539246446199	0.0208649737332778	0.00149676407007125	0.00196492486681005	0.01428888477347	0.00538320975903648	0.00343789020367817	0.0015114747555668	0.0252265498726498	0.00139545896703822	0.000245295974901409	0.0301952995776547	7.62401189657386e-06	0.00228899539610533	0.00501382837939736	0.000376039695415529	0.00108483673165736	0.00161450593104901	0.000258428813759373	0.00536395021885183	0.000936972763875062	0.00872142101287579	0.0384427588393312	0.00361698089228832	0.000106198099083977	1.41431767461321e-05	7.97242849608304e-05	0.000122680164863559	0.00564213558173561	0.0122672378552706	0.000180636678971891	0.0124255620673896	0.0040399375773429	0.00159871465028556
GC>AA	1.05272524369388	2.94514218327894	0.574464237933516	1.87655211737044	0.00024081869757738	0.883702690044353	3.63796805634756e-05	0.00245007037555415	0.000433238384844998	0.000892440625492233	1.23924587957628	0.00502326248667896	0.000268190012909901	0.000505626662413558	0.000422834843445697	0.415209877986249	0.560911419475599	0.00245007037555415	0.000408138931818713	3.63796805634756e-05	0.00024081869757738	0.000179864473514792	1.30507875798888	0.000408138931818713	0.484649896115742	8.99322367573961e-05	0.000227768445445624	0.00141939225664583	2.85187988008797e-05	0.817064822983266	0.105915292318316	0.000408138931818713	0.482676062225329	0.814112844351745	0.430004037307234	0.652897008394848	0.646626758309991	0.480400889839669	0.612257182815089	2.34809109896192	3.31321140687174	1.00770242566369	0.00498391322240586	1.48956635657996	0.000110583097391167	1.01204473181131	0.000408138931818713	1.7548104082063	1.17269283066646	0.00393857071789019	0.0350986364595973	2.3264465879546	0.359777818338979	0.00116332080610978	2.57452250376147	0.903884884666229	1.84155727978065	0.00119791928334441	0.481864989980047	0.0367046304157768	6.20423654100795e-06	0.0174834618180973	1.23692998882086	0.413546165565139	0.186442864624688	0.00790653786759372	2.22775683981933	6.19825303596182e-08	0.000228156042821672	0.473409898809663	0.000233056829610024	1.61069591016213	3.57232701798583	0.000227768445445624	0.00132765193703382	2.40392969190781	0.100590229365571	0.397791704689492	0.000230007028021034	1.1910777628002	0.0851129588988912	0.0455295251721066	4.58093150132142	5.14492153713016e-06	0.468110517651907	0.552237796021466	1.39092865009907	0.000731477386944564	0.438493570447004	0.940156239479301	0.0028591204724649	0.00059782714173594	0.458225823209547	2.7763878953045	0.112060691251521	0.478270484742808	6.20423654100795e-06	4.60862410068983e-05	0.000184762101478498	0.465400415457338	1.66303213598764	8.59042031686999e-05	1.33381085004197	0.0302515276352592	0.00107941495033305
GC>AG	0.0365694320540129	0.219491668593894	0.0254907266480496	0.0970480545336364	0.0048163739515476	0.0734704633903582	0.000158462644990772	0.00806073153557317	0.00142535428614004	0.0068598190359824	0.0786216439593174	0.000419143938426021	0.00536380025819803	0.0016635117193406	0.00139112663493634	0.0277057300807347	0.0198627950135181	0.00806073153557317	0.00134277708568357	0.000158462644990772	0.0048163739515476	0.000847932472718556	0.0668815051838317	0.00134277708568357	0.0331954282858905	0.000423966236359278	0.00455536890891249	0.00466980052436477	9.38268480548943e-05	0.0504215306686183	0.00364891098535662	0.00134277708568357	0.0443958877616533	0.0390078604825561	0.0512279646356447	0.0265492717264261	0.0739798753513269	0.0262827829214521	0.0420931501973858	0.13561290195054	0.151176314638001	0.107515966139492	0.0303256925266851	0.0698072797608564	0.000363818390416938	0.0617460642652968	0.00134277708568357	0.101928323364649	0.0627012763602765	0.016753125349682	0.00218222768062993	0.102632201578756	0.0336443377427091	0.00387478842285849	0.101042920746331	0.0406352825111906	0.111105612099612	0.0157797409053559	0.0263714462025881	0.0101811053309555	3.66935670823337e-05	0.00185467686448571	0.0607928605233496	0.0248406880471362	0.00886789612074872	0.00354561921651432	0.123447978081235	6.64773272703157e-07	0.00456312085643345	0.033243926725026	0.00461283164009606	0.0776726014045238	0.176554530435931	0.00455536890891249	0.00436797487284125	0.120508514128608	0.0182201906571857	0.0237893253798029	0.00460014056042068	0.107196786968191	0.00602554375593767	0.0021078247798342	0.239942142043505	1.69580626957955e-05	0.0228707841363996	0.0329477648892925	0.0484590895060162	0.00241394572579232	0.0198868548636744	0.0327638217258789	0.0131231983026714	0.00213813355929002	0.0402042388602146	0.191592443525456	0.0131929470863094	0.0166632094821954	3.66935670823337e-05	0.000189421217430499	0.000278067821734673	0.0289289048787985	0.0920169070775897	0.000458206047989295	0.0796754099027343	0.0102410971234656	0.00355514964978387
GC>AT	0.0298340305449215	0.43135283834485	0.0566640041089434	0.17241419866646	0.00284274703155253	0.156008274972022	0.0009538039768321	0.066641914215073	0.0117840840677839	0.020659357151713	0.171789304774979	0.000376043859087926	0.00316585203209432	0.0137530452176488	0.011501107741723	0.0537419057737244	0.0168901113374439	0.066641914215073	0.011101378945469	0.0009538039768321	0.00284274703155253	0.00465628788828345	0.20382975450234	0.011101378945469	0.109999741708848	0.00232814394414172	0.00268869518307993	0.0386074693807665	0.000775711327383929	0.13521656169497	0.00298371128360133	0.011101378945469	0.121898438373435	0.0715265355233284	0.131992298330225	0.0450354701465489	0.110578890915464	0.091196557067056	0.118086995263743	0.337251282072839	0.18883443932453	0.416999161030165	0.122729532305708	0.152043008990615	0.00300786024903973	0.0932867056894667	0.011101378945469	0.171308519355081	0.077272428760583	0.103632451769308	0.00839239349982793	0.157561344041534	0.0459925060175282	0.0315985966843549	0.120794982902466	0.10471422826911	0.151464334019873	0.021676113999752	0.0464308452795845	0.0732493980306951	0.000153754418025293	0.00940483911243373	0.114308565584774	0.0259975551692171	0.0250975370270412	0.0260909805436882	0.21679355332058	1.26132742958184e-06	0.00269327058067688	0.0415309182055993	0.0027956269613437	0.173046864792801	0.313118190368597	0.00268869518307993	0.0361121326873198	0.19246971927866	0.0435332142312463	0.0221783521467335	0.00271512055633852	0.278991619745049	0.0270600900093946	0.00552859965338342	0.346629224594177	0.000139913054927621	0.0187367933945678	0.0472405580492863	0.0436896627211873	0.019889380761282	0.0151722144766986	0.0296088535972076	0.0743437627294482	0.0161030901075255	0.0669863618154831	0.543145394436172	0.0417334853912647	0.0135830611573312	0.000153754418025293	0.00121872165325679	0.00222050990591448	0.104446041765778	0.109525191750027	0.00217482540425193	0.131701171504215	0.0686923911576401	0.0293565169749527
GC>CA	0.0387133114871344	0.271178151256479	0.0254652401727197	0.109840963769593	0.00829285439777745	0.0913889122041876	0.000151769835026514	0.00516964849241926	0.000914132992022945	0.00947356658717139	0.0906658101389036	0.000593728357789437	0.00923541548216051	0.00106687225769261	0.000892181519670421	0.0333737983426897	0.0211703615824854	0.00516964849241926	0.000861173146137485	0.000151769835026514	0.00829285439777745	0.000875100191891537	0.0635356552901701	0.000861173146137485	0.033882875195052	0.000437550095945769	0.00784345473790195	0.0029949176615227	6.01746654698562e-05	0.0541487581018635	0.00384265847130473	0.000861173146137485	0.0524832126185285	0.0425229830649297	0.0645632185325811	0.0272807591244101	0.103879761319727	0.0241278193653065	0.0460111754585024	0.146028968453689	0.173697238781976	0.113593006530415	0.0374614646187612	0.0720141330462635	0.000233330335495362	0.0761808754187408	0.000861173146137485	0.121482982208251	0.0766169036615334	0.0156523873663422	0.00199367559722794	0.112114932930451	0.0463994907666235	0.00254642570849632	0.108940733179097	0.0388417301351652	0.138924756814145	0.0254297769021605	0.0305233363104729	0.00732009959997253	4.45883301024636e-05	0.00164767140262759	0.0665739514245225	0.0321218785613074	0.00839973972878732	0.00257500893357492	0.143574650938675	1.02231532664397e-06	0.00785680207611473	0.0438037420320099	0.00793211836162186	0.0806123203978217	0.19642281586063	0.00784345473790195	0.00280134558714135	0.137800888810177	0.0245914269776093	0.0311045824011337	0.00792054276944614	0.128308737421418	0.00522005351375643	0.0020310411062841	0.284012325097986	1.09162789945845e-05	0.0283824723914192	0.0407370951952451	0.0508074762374917	0.00155770406946753	0.0241448749447357	0.0343477439788141	0.0132228171627981	0.00159276690802697	0.0531405932994355	0.208861941623153	0.0155144113863966	0.0176727151696126	4.45883301024636e-05	0.000170362548705398	0.00018711015240267	0.0273801368397002	0.11425489368641	0.00052092599229752	0.0961027449336499	0.00820826899223558	0.00228506083225212
GC>CG	3.98608716965688e-05	0.0545940357569106	0.00605158595937753	0.0184408656247945	0.000584845408402209	0.0204946869555618	0.000143234788042154	0.00989828431723879	0.00175028307477379	0.0032270792072219	0.0210684907187354	4.28474372918261e-05	0.000651318602781189	0.00204273171615077	0.00170825276752062	0.00655809991140611	0.000178481040760977	0.00989828431723879	0.0016488812845476	0.000143234788042154	0.000584845408402209	0.000701947917620064	0.0249131570131267	0.0016488812845476	0.014507571412631	0.000350973958810032	0.000553151938939373	0.00573434471684915	0.000115215947155554	0.0170070667422507	3.17422964478367e-07	0.0016488812845476	0.0166441926798478	0.00741498169056405	0.018630562824004	0.00399486205853021	0.0152188299724145	0.0115642812175446	0.0153206475861399	0.0411277343185891	0.015143576943324	0.0587412942242412	0.0187918033714849	0.0165652310075119	0.000446755713460314	0.0103324687612865	0.0016488812845476	0.0191072561361756	0.00720165380551747	0.0155458329814712	0.00110404273701876	0.0141077883509279	0.00595160591559751	0.00469523896588979	0.00742420906510896	0.011786027690952	0.0161172171937191	0.00369794001649764	0.00509969526798311	0.0107469828597552	2.3494997017755e-05	0.00133190438211972	0.0121347856138156	0.00245859688722322	0.00295367014445623	0.00385254960286068	0.0239407241723954	2.0596728846965e-07	0.000554093246852633	0.00468856973350757	0.000570653444875243	0.0192390321301569	0.032626891091073	0.000553151938939373	0.00536371382561662	0.0193859425812585	0.00641240313898983	0.00195288091259478	0.000558588496622511	0.0378384587120288	0.0036721961712644	0.00063256133225734	0.0344115274138447	2.07824674072032e-05	0.00104856561483616	0.00508229995669587	0.000674162946211542	0.00295445645906727	0.000582769895021589	0.000467298912682027	0.0111924275826883	0.00239870405043828	0.00869696494133539	0.0706055070885994	0.00590806308587562	2.40833159513402e-05	2.3494997017755e-05	0.000182543413878515	0.000329608720751119	0.0136527299059911	0.0103177796139237	0.000330120808819971	0.0148188243268231	0.0101258961666068	0.00436046276555258
GC>TA	0.0568330614452567	0.167657715146841	0.0313518866689664	0.103590515367171	0.000401968051595326	0.0508571276047475	1.21495209285164e-05	0.000595367101259659	0.000105276927517334	0.000551743956850308	0.0694399522347978	0.000290717610710322	0.000447655510270663	0.000122867278966494	0.000102748866957304	0.0233897964144675	0.0303100073318228	0.000595367101259659	9.91777604319472e-05	1.21495209285164e-05	0.000401968051595326	6.55714976770858e-05	0.0717460752568832	9.91777604319472e-05	0.0272331190995839	3.27857488385429e-05	0.000380184923976907	0.000344912318364936	6.93006810861377e-06	0.0456018381875018	0.00571555083547007	9.91777604319472e-05	0.0280225955214953	0.0446950096416737	0.0258606802131477	0.035489306291872	0.0388948086798504	0.0264996912564334	0.0344780054084696	0.130434639028409	0.181571262920792	0.0592509178315352	0.00239987714954895	0.0815859615453055	2.68716926660535e-05	0.0566439491930482	9.91777604319472e-05	0.0977639514985331	0.0649951183960835	0.0012809895605937	0.00195265519056934	0.127130031575067	0.0210652637706352	0.000286737847816579	0.139808278535924	0.0493280712487004	0.103022136107739	0.00130149962647547	0.0267137623992043	0.00250494918763862	2.89724159064603e-06	0.0010207203080494	0.0680172912264519	0.0231495341165709	0.0102046938657929	0.000620998962105151	0.123622939496608	5.43946610644203e-08	0.000380831891025649	0.0268632069210156	0.000384889397928313	0.0883758535317452	0.196569121234223	0.000380184923976907	0.000322619420699217	0.132471587946518	0.0065276545512645	0.0222672772644868	0.000383921505418568	0.0690195268456935	0.00477600211170796	0.00248899290108669	0.253348553156021	1.25288485175337e-06	0.0258017868248346	0.0308578680926253	0.0750906093598575	0.000178379313953947	0.0240493290715464	0.0507557746417029	0.00101198024574991	0.000159890674511175	0.0265860279026559	0.15638300639072	0.00670480140407607	0.0258241726732523	2.89724159064603e-06	1.44249140350225e-05	2.5901349731838e-05	0.0259113366372536	0.0924277951820241	3.58603098061521e-05	0.0744867169321239	0.00219292663454469	0.000262628512435792
TA>AT	0.0977807640390719	0.353986489192015	0.0570243556799069	0.196032029048894	0.00338594710127594	0.111417058223816	0.000108577093852533	0.00546365693748578	0.000966121598204348	0.00476799031307355	0.139349182305907	0.000637231165397848	0.00377079191083846	0.00112754745718224	0.000942921700883908	0.0476685418448742	0.0523595028058701	0.00546365693748578	0.000910149817955733	0.000108577093852533	0.00338594710127594	0.000582463931592938	0.135437496296037	0.000910149817955733	0.0559799886753546	0.000291231965796469	0.00320245859385953	0.00316524473232021	6.3596921325962e-05	0.0907594415957391	0.009816539288039	0.000910149817955733	0.0636507515644323	0.082888329030681	0.0647820308116911	0.0632153810371436	0.0957579413794216	0.0509342189812013	0.0709459538154277	0.254581739840397	0.332576085876379	0.14240655248903	0.0209751465795869	0.150441896351559	0.000246600307182302	0.112332247900804	0.000910149817955733	0.191113733198511	0.124117036351832	0.0114699136139939	0.00389584200640294	0.230913415301971	0.048081499780795	0.0026278076765804	0.247024762371719	0.0900085350224927	0.203627212294154	0.01105270399334	0.0513455456847373	0.00926800951168178	2.53623246742181e-05	0.0024511563393059	0.126978365476948	0.0456946996881573	0.0188881645402383	0.0028897823550629	0.238442395385491	4.64488765477238e-07	0.00320790827125208	0.0556228620092385	0.00324261569539402	0.164165988275696	0.367505087637409	0.00320245859385953	0.00296066381958541	0.248601321469499	0.0194674482770824	0.0438957972954278	0.00323393340149875	0.155532587757841	0.00992572926881469	0.00457526884596196	0.481086883850242	1.14953137904251e-05	0.0480949461577629	0.0607925829835004	0.129269791651926	0.0016364230057179	0.0439850039812864	0.0873821608059718	0.00900713875227915	0.00145441693946254	0.0593316029349316	0.322175975322602	0.0167311887994419	0.0444577754622515	2.53623246742181e-05	0.000129531738491337	0.000195792098222529	0.0516910838715563	0.178192178255812	0.000315872311464541	0.14680192896604	0.00889262969082148	0.00240983833637866
